resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.06992529104308165;0.11111111111111112;0.08583327732263903
flat;ros;0.12858346918795638;0.26511111111111113;0.1365271399600601
flat;smote;0.11652510669695038;0.2846296296296296;0.129122549672547
flat;borderline;0.11950968839621016;0.2770740740740741;0.13087957545561985
flat;adasyn;0.026995306716751866;0.11111111111111112;0.041581495288476746
flat;smote-enn;0.0010889236499135324;0.1;0.002150318472443625
flat;smote-tomek;0.09786566309513536;0.26614814814814813;0.10653299933449571
