resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.30822164295562116;0.28550974658869394;0.2879015722471777
flat;ros;0.2728860617322019;0.2906944444444445;0.2731084511048444
flat;smote;0.30713636767169417;0.3336442495126705;0.3042734508588015
flat;borderline;0.3635489660478214;0.3490506822612086;0.33757375382582105
flat;adasyn;0.31562887013131613;0.3618084795321637;0.320756107903013
flat;smote-enn;0.3139126862949504;0.35647953216374273;0.3194239029778201
flat;smote-tomek;0.31015482116300086;0.34063060428849906;0.30541645412655716
