resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.2590620836278851;0.24841812865497076;0.24593138671054265
flat;ros;0.29593952266193707;0.46066130604288497;0.2958602182658467
flat;smote;0.29690824252675757;0.4522124756335283;0.3008612166571509
flat;borderline;0.2859222463956177;0.4141179337231969;0.28788348191331947
flat;adasyn;0.28505943917461896;0.46202144249512667;0.2981215492399066
flat;smote-enn;0.2927989478106953;0.42204727095516564;0.2901012217528472
flat;smote-tomek;0.2965014742820136;0.4308991228070176;0.2963272549061588
