resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.3253795904991592;0.2885326510721248;0.29279579199076744
flat;ros;0.42854890142470053;0.4598109161793372;0.42818014013000016
flat;smote;0.3500870168467289;0.5351213450292398;0.376399170663572
flat;borderline;0.3624246504605735;0.5210224171539961;0.39332475583146376
flat;adasyn;0.33644339192072403;0.48019590643274856;0.3576649741102442
flat;smote-enn;0.33388649683234894;0.5017811890838206;0.3513977852140283
flat;smote-tomek;0.36973327647858495;0.5195194931773879;0.3821270686995091
