class_name;hf;hp;hr
R/Bacterial/Klebsiella;0.26666666666666666;0.4;0.2
R/Bacterial/Legionella;0.0;0.0;0.0
R/Bacterial/Mycoplasma;0.05;0.1;0.03333333333333333
R/Bacterial/Streptococcus;0.0;0.0;0.0
R/Fungal/Pneumocystis;0.0;0.0;0.0
R/Lipoid/Non applicable;0.0;0.0;0.0
R/Normal;0.7989949748743719;0.8;0.798
R/Viral/COVID-19;0.20276227986462642;0.22999999999999998;0.18139656432748538
R/Viral/SARS;0.0;0.0;0.0
