resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.06992529104308165;0.11111111111111112;0.08583327732263903
flat;ros;0.11498398727172396;0.258;0.12330428960959279
flat;smote;0.12626840849268645;0.2843333333333333;0.13715603195008985
flat;borderline;0.12799310969560107;0.29507407407407404;0.14243672985978212
flat;adasyn;0.014744221336193492;0.1222222222222222;0.023201520574445144
flat;smote-enn;0.004851326435573872;0.137037037037037;0.008954013757608015
flat;smote-tomek;0.041806728759650726;0.2199259259259259;0.0535667771578862
