class_name;hf;hp;hr
R/Bacterial/Klebsiella;0.6;0.7;0.55
R/Bacterial/Legionella;0.06666666666666667;0.1;0.05
R/Bacterial/Mycoplasma;0.16666666666666666;0.26666666666666666;0.12222222222222223
R/Bacterial/Streptococcus;0.2583333333333333;0.3666666666666666;0.19999999999999998
R/Fungal/Pneumocystis;0.15428571428571428;0.2333333333333333;0.12222222222222223
R/Lipoid/Non applicable;0.2;0.3333333333333333;0.14444444444444443
R/Normal;0.14612274653998908;0.1704761904761905;0.1280904761904762
R/Viral/COVID-19;0.06683076316501124;0.11388888888888889;0.04731237816764132
R/Viral/SARS;0.3177777777777778;0.4333333333333333;0.25555555555555554
