resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.3050373146012976;0.28267982456140345;0.2805232111044915
flat;ros;0.28705485181358165;0.4509756335282651;0.2873016827470063
flat;smote;0.3149828984691195;0.4754756335282651;0.3192810661267408
flat;borderline;0.26767520779117876;0.4035375243664717;0.27051677941827423
flat;adasyn;0.2820439438218446;0.4529239766081871;0.28537142675493926
flat;smote-enn;0.2872013935108705;0.4315614035087719;0.27900475832692984
flat;smote-tomek;0.29590723391633234;0.43242007797270965;0.299386778103017
