resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.06992529104308165;0.11111111111111112;0.08583327732263903
flat;ros;0.11353811889084782;0.2577037037037037;0.12302864498817197
flat;smote;0.14045362914246204;0.30259259259259264;0.149942171380451
flat;borderline;0.12654431494890545;0.3002592592592592;0.14033714894274166
flat;adasyn;0.015120845542180258;0.12453703703703703;0.023968638412024557
flat;smote-enn;0.0012910451477918348;0.11111111111111112;0.0025419078832590847
flat;smote-tomek;0.06924381637073976;0.23744444444444443;0.07903424262341814
