resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.21009877588544815;0.22737378167641326;0.21805369179949247
flat;ros;0.2948891762851789;0.48406189083820667;0.30431710978325127
flat;smote;0.31618464786712513;0.505870857699805;0.3261889120275306
flat;borderline;0.28043178919544476;0.41412573099415206;0.2913788956855769
flat;adasyn;0.3004052211816915;0.4543576998050682;0.30538771299076733
flat;smote-enn;0.30728816374086154;0.4817621832358675;0.30184100213855247
flat;smote-tomek;0.30176209401614157;0.45562280701754376;0.30711168032949093
