resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.06992529104308165;0.11111111111111112;0.08583327732263903
flat;ros;0.1305012983639076;0.2837037037037037;0.14119711702375679
flat;smote;0.12337563104826428;0.2688888888888889;0.13156564082849628
flat;borderline;0.1285233347526431;0.25496296296296295;0.12884032638680126
flat;adasyn;0.007847857380623286;0.11111111111111112;0.012535944870956744
flat;smote-enn;0.001957601118025986;0.1259259259259259;0.0038211155013852423
flat;smote-tomek;0.058419294364968524;0.2448518518518518;0.07135376007478475
