resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.25734961328938005;0.24727923976608185;0.2449983441484213
flat;ros;0.30149147767670126;0.4619088693957115;0.30700353896851923
flat;smote;0.279140375218445;0.395188596491228;0.2771115785896786
flat;borderline;0.24892600865966688;0.3555136452241715;0.25235547647428636
flat;adasyn;0.3058482207039007;0.45889424951267055;0.32155888795580256
flat;smote-enn;0.2984003060451657;0.5023440545808966;0.3031873502792461
flat;smote-tomek;0.3063459049004081;0.4391320662768032;0.31118982506543685
