resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.3144560910467519;0.44961111111111113;0.30440396287726473
flat;ros;0.3247461507261744;0.4687480506822612;0.30729084170742815
flat;smote;0.29387692947727195;0.43302144249512675;0.2900515973539883
flat;borderline;0.3073029597756788;0.4154459064327485;0.31159928265368675
flat;adasyn;0.31163919973965226;0.4485945419103314;0.3008944812049853
flat;smote-enn;0.3030182732490281;0.4212529239766082;0.2875359669108956
flat;smote-tomek;0.29436267906627267;0.42883771929824566;0.2916211947361347
