resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.3497243493739057;0.29662962962962963;0.3089732093974876
flat;ros;0.3695561267377574;0.411703216374269;0.3741655684117561
flat;smote;0.33576477596017207;0.4867982456140352;0.3572690965623565
flat;borderline;0.32951518969029914;0.454140350877193;0.3539401751062862
flat;adasyn;0.3142869167203893;0.46296929824561406;0.33726894034079774
flat;smote-enn;0.32585417032928415;0.5203630604288498;0.34633359000127173
flat;smote-tomek;0.3543260617288753;0.4683167641325536;0.3562954911867654
