resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.29174327036398423;0.3013796296296296;0.29066272657315706
flat;ros;0.2748552720472411;0.3078192007797271;0.28485948254585186
flat;smote;0.3145321478455173;0.36338742690058484;0.3197346341461852
flat;borderline;0.267333172477132;0.2863245614035088;0.2714626553412153
flat;adasyn;0.32819184420289754;0.3814039961013645;0.33688927932963497
flat;smote-enn;0.3413222006010998;0.39030799220272905;0.3401198299443394
flat;smote-tomek;0.31722920047918685;0.38196393762183234;0.337123959665003
