resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.2548556093747528;0.24950194931773875;0.24928409386393646
flat;ros;0.4100090742178984;0.4920955165692008;0.4237245492364763
flat;smote;0.3740812442465174;0.5153352826510721;0.3927685061364973
flat;borderline;0.3501607514570513;0.500972709551657;0.38265549456742154
flat;adasyn;0.350114915002785;0.5177748538011697;0.3809841122053298
flat;smote-enn;0.328595136492698;0.5182660818713452;0.3508528476035842
flat;smote-tomek;0.3315854074882122;0.4753713450292397;0.3531783404671482
