resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.06992529104308165;0.11111111111111112;0.08583327732263903
flat;ros;0.12668272923135826;0.28044444444444444;0.13754517786032464
flat;smote;0.1335263025877462;0.27814814814814814;0.13604705768450764
flat;borderline;0.11306671957530416;0.2501111111111111;0.1219825737365831
flat;adasyn;0.008045992864761486;0.11111111111111112;0.012938464098985903
flat;smote-enn;0.0034007026277198156;0.13518518518518516;0.006547971720544966
flat;smote-tomek;0.0619416606599128;0.2535925925925926;0.07596836707718554
