resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.06992529104308165;0.11111111111111112;0.08583327732263903
flat;ros;0.12816051104170173;0.27240740740740743;0.1337469986913652
flat;smote;0.12147526790088356;0.288962962962963;0.13638816272931206
flat;borderline;0.13409496890171557;0.3181111111111111;0.14976851910149325
flat;adasyn;0.014353615773174132;0.11111111111111112;0.02244074486977324
flat;smote-enn;0.001243681499078506;0.1259259259259259;0.0024542498219772488
flat;smote-tomek;0.08814768639129575;0.25481481481481477;0.09111341267399832
