resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.31340547177100797;0.46989619883040945;0.3095540489231956
flat;ros;0.3347122533956606;0.45915107212475637;0.30488337676220867
flat;smote;0.3000612290029438;0.41983138401559444;0.28964249060048614
flat;borderline;0.33087756597434376;0.3959673489278753;0.3123260471619538
flat;adasyn;0.29902131418677363;0.44669931773879135;0.3001353001257539
flat;smote-enn;0.34422769851137697;0.4473201754385965;0.3099083005528369
flat;smote-tomek;0.3022906147793053;0.4321189083820663;0.29186022288625546
