resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.25947082987925846;0.2511910331384016;0.2489977002999082
flat;ros;0.3016333822349594;0.4421749512670566;0.30425182516669086
flat;smote;0.27999094157426674;0.39574902534113054;0.2712286118079414
flat;borderline;0.2993991416053194;0.4509200779727095;0.3083492028883055
flat;adasyn;0.30086725566787953;0.4691364522417154;0.31051159545666746
flat;smote-enn;0.31147637027627134;0.4813172514619882;0.315454688158442
flat;smote-tomek;0.30168607469399117;0.4582524366471735;0.3103165181783948
