resampling_strategy;resampling_algorithm;hp;hr;hf
none;none;0.30459787875945504;0.26710380116959065;0.27210571618584206
flat;ros;0.4145004940637387;0.4720282651072124;0.4247053370142589
flat;smote;0.360111170481774;0.4819634502923976;0.369570326109846
flat;borderline;0.35884367560645825;0.48644688109161793;0.378646453468075
flat;adasyn;0.3489689370109751;0.5148840155945418;0.37992793897968413
flat;smote-enn;0.34976530600818273;0.5511769005847953;0.37371286375922563
flat;smote-tomek;0.33886963093646394;0.513035575048733;0.3650645883857738
