class_name;hf;hp;hr
R/Bacterial/Klebsiella;0.2;0.3;0.15
R/Bacterial/Legionella;0.0;0.0;0.0
R/Bacterial/Mycoplasma;0.1;0.16666666666666666;0.07222222222222222
R/Bacterial/Streptococcus;0.18166666666666664;0.3;0.135
R/Fungal/Pneumocystis;0.06976190476190476;0.20666666666666664;0.04277777777777777
R/Lipoid/Non applicable;0.1833333333333333;0.3;0.13333333333333333
R/Normal;0.24996489350878343;0.25666666666666665;0.24371666666666666
R/Viral/COVID-19;0.11377683613231852;0.13214285714285712;0.10020833333333334
R/Viral/SARS;0.17333333333333334;0.36666666666666664;0.11388888888888889
